LGA_CODE24,LGA_NAME24,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM,LOCI_URI21,WKT
37300,Weipa,3,Queensland,AUS,Australia,10.4643,https://linked.data.gov.au/dataset/asgsed3/LGA2024/37300,"MULTIPOLYGON (((141.925801 -12.687348, 141.929366 -12.670692, 141.915831 -12.671852, 141.921392 -12.684402, 141.925801 -12.687348)), ((141.89377 -12.601936, 141.852082 -12.638407, 141.862224 -12.647482, 141.846071 -12.665007, 141.860049 -12.665159, 141.865643 -12.64237, 141.890023 -12.640119, 141.89377 -12.601936)))"
37310,Western Downs,3,Queensland,AUS,Australia,37922.5007,https://linked.data.gov.au/dataset/asgsed3/LGA2024/37310,"POLYGON ((149.097302 -25.947886, 149.135341 -26.04443, 149.218078 -26.05345, 149.220327 -26.115813, 149.174316 -26.163009, 149.163357 -26.197161, 149.155393 -26.308406, 149.184137 -26.32173, 149.29728 -26.282267, 149.377991 -26.295178, 149.399718 -26.276273, 149.443226 -26.302633, 149.441904 -26.315091, 149.464189 -26.311466, 149.47388 -26.286274, 149.511725 -26.290076, 149.493894 -26.301646, 149.508027 -26.308518, 149.504974 -26.335834, 149.565274 -26.332318, 149.569415 -26.303036, 149.708582 -26.312381, 149.718297 -26.291083, 149.816556 -26.302879, 149.831568 -26.317462, 149.821642 -26.379894, 149.773183 -26.401126, 149.750854 -26.389968, 149.746254 -26.418572, 149.731768 -26.416698, 149.72847 -26.43717, 149.685501 -26.464896, 149.727632 -26.470332, 149.701423 -26.498524, 149.710671 -26.533609, 149.696382 -26.591237, 149.67018 -26.587858, 149.66718 -26.606245, 149.701887 -26.610894, 149.696748 -26.643818, 149.671247 -26.668289, 149.663331 -26.758279, 149.684221 -26.773695, 149.591513 -26.808309, 149.612117 -26.818709, 149.588225 -26.829149, 149.668166 -27.015338, 149.663765 -27.030196, 149.647484 -27.021334, 149.615576 -27.041541, 149.636887 -27.043273, 149.626053 -27.055853, 149.642305 -27.074835, 149.679205 -27.074709, 149.556699 -27.191395, 149.593375 -27.222074, 149.502019 -27.293849, 149.457874 -27.367838, 149.496539 -27.431939, 149.465538 -27.673717, 149.507885 -27.679199, 149.495588 -27.753882, 149.457584 -27.992927, 149.627434 -28.014448, 149.632013 -27.987086, 149.786473 -28.006287, 149.931789 -27.967142, 150.065928 -27.985484, 150.069492 -27.958211, 150.116884 -27.963248, 150.136321 -27.910442, 150.156701 -27.922594, 150.223294 -27.894262, 150.248285 -27.90771, 150.246126 -27.851741, 150.276737 -27.851584, 150.274236 -27.802741, 150.326377 -27.8087, 150.335092 -27.761369, 150.386903 -27.783316, 150.383089 -27.764311, 150.409999 -27.746511, 150.439227 -27.768278, 150.458211 -27.760303, 150.489012 -27.787871, 150.513714 -27.766011, 150.592154 -27.789984, 150.633456 -27.82552, 150.64641 -27.895058, 150.702678 -27.934507, 150.756737 -27.599334, 150.825248 -27.510546, 150.867662 -27.545889, 150.927333 -27.533974, 150.927152 -27.571852, 151.047696 -27.583718, 151.076506 -27.571849, 151.084396 -27.535336, 151.087771 -27.37641, 151.197422 -27.384009, 151.193129 -27.398833, 151.308638 -27.413789, 151.337711 -27.20778, 151.450531 -27.278724, 151.46494 -27.110809, 151.481237 -27.124355, 151.568511 -27.124772, 151.581186 -27.055948, 151.596746 -27.057999, 151.600864 -27.030493, 151.623092 -27.030117, 151.627527 -27.0026, 151.664181 -26.989698, 151.67451 -26.958352, 151.647636 -26.913152, 151.577212 -26.879867, 151.516454 -26.799054, 151.519812 -26.766547, 151.420789 -26.745941, 151.417004 -26.697951, 151.391895 -26.684201, 151.409238 -26.660633, 151.394764 -26.638791, 151.313798 -26.590997, 151.287539 -26.544877, 151.257647 -26.548207, 151.246694 -26.526519, 151.212246 -26.513949, 151.207731 -26.478754, 151.076969 -26.462803, 151.114944 -26.379326, 151.135659 -26.263113, 151.01672 -26.256209, 151.013249 -26.191917, 151.099834 -26.160267, 151.115873 -26.140853, 151.142402 -26.159803, 151.162008 -26.149513, 151.149879 -26.105409, 151.115425 -26.118696, 151.078763 -26.096662, 151.015892 -26.077207, 150.983988 -26.007793, 150.914072 -26.004078, 150.849572 -26.056392, 150.789817 -26.04891, 150.763641 -25.981586, 150.67276 -25.969574, 150.678381 -25.889015, 150.698695 -25.855741, 150.644129 -25.786186, 150.668446 -25.758253, 150.643155 -25.715649, 150.663572 -25.684263, 150.654167 -25.659769, 150.570291 -25.638185, 150.524188 -25.645374, 150.483881 -25.606102, 150.43675 -25.606379, 150.436471 -25.661402, 150.418499 -25.675147, 150.434155 -25.733619, 150.426029 -25.773963, 150.388763 -25.81451, 150.345443 -25.817671, 150.336676 -25.790394, 150.295102 -25.780232, 150.281937 -25.778835, 150.279118 -25.796252, 150.174472 -25.780094, 150.180597 -25.805142, 150.159256 -25.819095, 150.128699 -25.818477, 150.096262 -25.794242, 150.085447 -25.812034, 150.055953 -25.813117, 150.049888 -25.839911, 150.027033 -25.829655, 150.02175 -25.865164, 149.897301 -25.814803, 149.850816 -25.837466, 149.823586 -25.828281, 149.817834 -25.851566, 149.770889 -25.852344, 149.783041 -25.890688, 149.771407 -25.905955, 149.73591 -25.849527, 149.649201 -25.894475, 149.584935 -25.886397, 149.575494 -25.944152, 149.476842 -25.933493, 149.483538 -25.89186, 149.398643 -25.87602, 149.327814 -25.925237, 149.302807 -25.966071, 149.097302 -25.947886))"
37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,https://linked.data.gov.au/dataset/asgsed3/LGA2024/37340,"MULTIPOLYGON (((148.873214 -20.616886, 148.875789 -20.613364, 148.864315 -20.607051, 148.865434 -20.618625, 148.873214 -20.616886)), ((148.879737 -20.601537, 148.881737 -20.605605, 148.878682 -20.590566, 148.876026 -20.599182, 148.879737 -20.601537)), ((148.862646 -20.583096, 148.866126 -20.581642, 148.858784 -20.580342, 148.862174 -20.581846, 148.862646 -20.583096)), ((149.122963 -20.357557, 149.126862 -20.348015, 149.119898 -20.342976, 149.116295 -20.353309, 149.122963 -20.357557)), ((149.114834 -20.276744, 149.115534 -20.279354, 149.116404 -20.273024, 149.113174 -20.274594, 149.114834 -20.276744)), ((149.171893 -20.250394, 149.178023 -20.250414, 149.173583 -20.241074, 149.170213 -20.246264, 149.171893 -20.250394)), ((148.883713 -20.060147, 148.898061 -20.050437, 148.880981 -20.036987, 148.878401 -20.053177, 148.883713 -20.060147)), ((148.359011 -19.724721, 148.357041 -19.729341, 148.363731 -19.729931, 148.363421 -19.728121, 148.359011 -19.724721)), ((149.154853 -20.243204, 149.157163 -20.237214, 149.153033 -20.236084, 149.150583 -20.238914, 149.154853 -20.243204)), ((149.161173 -20.236164, 149.161553 -20.235984, 149.160563 -20.233734, 149.160013 -20.235554, 149.161173 -20.236164)), ((149.142773 -20.227634, 149.143443 -20.227354, 149.142363 -20.225474, 149.141713 -20.226474, 149.142773 -20.227634)), ((149.142383 -20.234054, 149.142863 -20.233594, 149.142633 -20.231424, 149.141793 -20.232524, 149.142383 -20.234054)), ((149.123484 -20.272484, 149.125014 -20.272104, 149.123384 -20.264894, 149.119164 -20.271544, 149.123484 -20.272484)), ((149.115383 -20.197254, 149.115953 -20.196794, 149.115753 -20.195984, 149.114603 -20.196364, 149.115383 -20.197254)), ((147.898078 -19.85284, 147.902853 -19.851894, 147.905007 -19.848455, 147.900292 -19.849157, 147.898078 -19.85284)), ((148.817657 -20.504537, 148.820801 -20.505695, 148.821796 -20.504109, 148.817896 -20.502927, 148.817657 -20.504537)), ((149.036339 -20.159366, 149.0207 -20.162796, 149.038659 -20.182916, 149.038139 -20.150216, 149.036339 -20.159366)), ((149.006145 -20.175246, 149.0074 -20.176334, 149.01057 -20.171929, 149.005235 -20.173726, 149.006145 -20.175246)), ((149.073874 -20.161535, 149.073904 -20.157195, 149.072554 -20.156045, 149.070754 -20.157415, 149.073874 -20.161535)), ((148.892166 -20.084906, 148.892626 -20.083006, 148.892036 -20.082016, 148.891486 -20.084196, 148.892166 -20.084906)), ((148.579938 -20.145795, 148.581031 -20.145214, 148.581411 -20.144296, 148.580875 -20.144302, 148.579938 -20.145795)), ((149.109789 -20.286385, 149.111729 -20.274355, 149.107019 -20.265285, 149.104099 -20.276255, 149.109789 -20.286385)), ((148.953178 -20.250573, 148.912706 -20.290945, 148.928959 -20.286204, 148.937567 -20.307111, 148.974874 -20.26883, 148.949908 -20.303008, 148.962399 -20.303581, 148.963198 -20.328746, 148.986592 -20.322502, 148.990268 -20.300747, 149.022081 -20.321386, 149.03292 -20.300486, 149.046825 -20.309524, 149.063085 -20.294154, 149.025345 -20.255405, 149.015 -20.269716, 149.025945 -20.234895, 148.991635 -20.250359, 148.998055 -20.209645, 148.976181 -20.205216, 148.983775 -20.185065, 148.96676 -20.156087, 148.938021 -20.237247, 148.958481 -20.227626, 148.953178 -20.250573)), ((148.94855 -20.083487, 148.96818 -20.070177, 148.959354 -20.059786, 148.92644 -20.081657, 148.92267 -20.062097, 148.906825 -20.071286, 148.911571 -20.100427, 148.884291 -20.122667, 148.887632 -20.169147, 148.915581 -20.123417, 148.902231 -20.166107, 148.915051 -20.174187, 148.930031 -20.132747, 148.931551 -20.178247, 148.951271 -20.156537, 148.936605 -20.107096, 148.94543 -20.093737, 148.95734 -20.106247, 148.94855 -20.083487)), ((148.850749 -20.344178, 148.854421 -20.316008, 148.844548 -20.335613, 148.851682 -20.3816, 148.874216 -20.394675, 148.872246 -20.375736, 148.850749 -20.344178)), ((149.094275 -20.270859, 149.07559 -20.270175, 149.07524 -20.301165, 149.094079 -20.299675, 149.103279 -20.250515, 149.094275 -20.270859)), ((148.961016 -20.348121, 148.946961 -20.332193, 148.952954 -20.376752, 148.982238 -20.348197, 148.961016 -20.348121)), ((148.846702 -20.270596, 148.849377 -20.257002, 148.830215 -20.255826, 148.826505 -20.284873, 148.839777 -20.280404, 148.846702 -20.270596)), ((148.936378 -20.363482, 148.935585 -20.339813, 148.927816 -20.337293, 148.940384 -20.380752, 148.936378 -20.363482)), ((148.908241 -20.272494, 148.921291 -20.271173, 148.922239 -20.252486, 148.910001 -20.257537, 148.908241 -20.272494)), ((148.829543 -20.241307, 148.825333 -20.224547, 148.810088 -20.214126, 148.819603 -20.233907, 148.829543 -20.241307)), ((148.893473 -20.38139, 148.889235 -20.369713, 148.882814 -20.368867, 148.896138 -20.385107, 148.893473 -20.38139)), ((149.06705 -20.304695, 149.070085 -20.309434, 149.074725 -20.305494, 149.068335 -20.299694, 149.06705 -20.304695)), ((148.926899 -20.318902, 148.927739 -20.325558, 148.928761 -20.314395, 148.923925 -20.311165, 148.923803 -20.313296, 148.926899 -20.318902)), ((148.996043 -20.353009, 148.990671 -20.349632, 148.989093 -20.356545, 148.995264 -20.355766, 148.996043 -20.353009)), ((148.802217 -20.29674, 148.802714 -20.294404, 148.800099 -20.290845, 148.802753 -20.300391, 148.802217 -20.29674)), ((148.812883 -20.255785, 148.814615 -20.260754, 148.81595 -20.251824, 148.813615 -20.251154, 148.812883 -20.255785)), ((149.096004 -20.307404, 149.097304 -20.304224, 149.094984 -20.302544, 149.093784 -20.305984, 149.096004 -20.307404)), ((148.831344 -20.248426, 148.829598 -20.245446, 148.831774 -20.252135, 148.831988 -20.250843, 148.831344 -20.248426)), ((149.039615 -20.234195, 149.041335 -20.234175, 149.044834 -20.231055, 149.039955 -20.231115, 149.039615 -20.234195)), ((148.793696 -20.299209, 148.796061 -20.300435, 148.797546 -20.297375, 148.79367 -20.298159, 148.793696 -20.299209)), ((148.851643 -20.267093, 148.852761 -20.270188, 148.853708 -20.264468, 148.851441 -20.26458, 148.851643 -20.267093)), ((148.997221 -20.357904, 148.996302 -20.359822, 148.999557 -20.354507, 148.99792 -20.354547, 148.997221 -20.357904)), ((148.851206 -20.282935, 148.850864 -20.281921, 148.848715 -20.281319, 148.851077 -20.285392, 148.851206 -20.282935)), ((148.846065 -20.423431, 148.844374 -20.422339, 148.84233 -20.423144, 148.847257 -20.42449, 148.846065 -20.423431)), ((148.842898 -20.27985, 148.844649 -20.2801, 148.844934 -20.278412, 148.84307 -20.278306, 148.842898 -20.27985)), ((148.791614 -20.296158, 148.792075 -20.294638, 148.790015 -20.294181, 148.79006 -20.296917, 148.791614 -20.296158)), ((148.959466 -20.331004, 148.959538 -20.332186, 148.961939 -20.331063, 148.961021 -20.329569, 148.959466 -20.331004)), ((148.795553 -20.287255, 148.794659 -20.287914, 148.796233 -20.288885, 148.796475 -20.287161, 148.795553 -20.287255)), ((148.695325 -20.266946, 148.696257 -20.266303, 148.696202 -20.264583, 148.695303 -20.265398, 148.695325 -20.266946)), ((148.849263 -20.426714, 148.85007 -20.426943, 148.850358 -20.426678, 148.849354 -20.426167, 148.849263 -20.426714)), ((148.810092 -20.302882, 148.810286 -20.302462, 148.810224 -20.301847, 148.80998 -20.301917, 148.810092 -20.302882)), ((147.663363 -19.810899, 147.602035 -19.799291, 147.540367 -19.813145, 147.537078 -19.833471, 147.508304 -19.850738, 147.509819 -19.873393, 147.491358 -19.871411, 147.467084 -20.095838, 147.386022 -20.087152, 147.388881 -20.069272, 147.32019 -20.052148, 147.302243 -20.014549, 147.273363 -20.028436, 147.294709 -20.068994, 147.274435 -20.124309, 147.309221 -20.221686, 147.299598 -20.318256, 147.347731 -20.396787, 147.340997 -20.424707, 147.297826 -20.447418, 147.301041 -20.503786, 147.276872 -20.556222, 147.241383 -20.584438, 147.214559 -20.576727, 147.17969 -20.604661, 147.156121 -20.651714, 147.111777 -20.635852, 147.078891 -20.652836, 147.062179 -20.627109, 147.036329 -20.629304, 147.014823 -20.606218, 146.97601 -20.619682, 146.985978 -20.662447, 146.961307 -20.684395, 146.961205 -20.740183, 146.920417 -20.757393, 146.9099 -20.786707, 146.852232 -20.811316, 146.86596 -20.885965, 146.853468 -20.919189, 146.883678 -20.9976, 146.86036 -21.031177, 146.848814 -21.100931, 146.882615 -21.170279, 146.865998 -21.191192, 146.890886 -21.221806, 146.949726 -21.239565, 146.966133 -21.278732, 146.959323 -21.300401, 146.878523 -21.369614, 146.876143 -21.40009, 146.909751 -21.441131, 146.903921 -21.469221, 146.931239 -21.513406, 147.032505 -21.52257, 147.139241 -21.555763, 147.21571 -21.67141, 147.310512 -21.646884, 147.390794 -21.686343, 147.439763 -21.690115, 147.509646 -21.653768, 147.582818 -21.642739, 147.611316 -21.599081, 147.634303 -21.594586, 147.657276 -21.490065, 147.699826 -21.47393, 147.722587 -21.42857, 147.746099 -21.420294, 147.735774 -21.399327, 147.747793 -21.379932, 147.825175 -21.312047, 147.801071 -21.231154, 147.778407 -21.229232, 147.780921 -21.200702, 147.763667 -21.206549, 147.763864 -21.189615, 147.809603 -21.194729, 147.81498 -21.228531, 147.843444 -21.231462, 147.842657 -21.263116, 147.863262 -21.25491, 147.869869 -21.270449, 147.945058 -21.290598, 148.027217 -21.26991, 148.094634 -21.21072, 148.026137 -21.100961, 148.01605 -21.065608, 148.028979 -21.036771, 148.009508 -20.988649, 148.028629 -20.985306, 148.067708 -21.026383, 148.103268 -20.999851, 148.135259 -20.99783, 148.227096 -20.930829, 148.151325 -20.848646, 148.165401 -20.771126, 148.361116 -20.807416, 148.457012 -20.737065, 148.448347 -20.701055, 148.480992 -20.698066, 148.491083 -20.621655, 148.526775 -20.653752, 148.570415 -20.624173, 148.556223 -20.580349, 148.590712 -20.600514, 148.606848 -20.567667, 148.639332 -20.549381, 148.669271 -20.571009, 148.7151 -20.494827, 148.680179 -20.441246, 148.692815 -20.44128, 148.736468 -20.482, 148.763616 -20.479688, 148.784436 -20.451776, 148.756137 -20.418907, 148.785918 -20.43038, 148.793859 -20.453647, 148.797004 -20.447102, 148.787908 -20.428881, 148.790888 -20.415219, 148.813733 -20.420811, 148.820544 -20.443527, 148.824028 -20.426089, 148.821495 -20.49675, 148.844962 -20.503155, 148.856867 -20.52788, 148.884813 -20.523198, 148.899032 -20.545218, 148.930277 -20.532937, 148.88413 -20.488089, 148.911237 -20.479444, 148.902792 -20.467031, 148.880247 -20.472251, 148.838691 -20.430939, 148.83959 -20.391628, 148.816391 -20.384895, 148.821923 -20.381894, 148.831069 -20.38439, 148.840718 -20.351931, 148.825705 -20.337709, 148.818414 -20.35446, 148.807009 -20.342603, 148.816356 -20.321439, 148.791932 -20.321256, 148.769123 -20.299695, 148.766383 -20.286912, 148.785547 -20.293325, 148.801852 -20.277969, 148.777655 -20.274101, 148.769289 -20.235947, 148.752349 -20.235667, 148.752687 -20.262138, 148.733691 -20.253763, 148.7386 -20.28174, 148.715549 -20.262666, 148.677382 -20.283579, 148.68512 -20.241387, 148.67898 -20.230967, 148.66279 -20.247467, 148.66065 -20.216687, 148.677159 -20.177237, 148.65298 -20.216127, 148.6394 -20.170908, 148.63005 -20.219508, 148.601161 -20.210918, 148.61994 -20.176688, 148.599241 -20.201268, 148.582651 -20.197628, 148.59802 -20.166318, 148.570321 -20.170268, 148.57991 -20.134408, 148.554841 -20.113858, 148.56288 -20.066718, 148.513321 -20.093259, 148.452021 -20.059344, 148.441114 -20.099951, 148.447692 -20.116669, 148.478772 -20.116589, 148.465962 -20.138379, 148.434863 -20.168449, 148.355454 -20.15788, 148.277684 -20.09955, 148.283524 -20.07746, 148.233105 -20.050171, 148.235025 -20.025771, 148.267504 -20.023641, 148.25976 -19.975429, 148.239188 -19.984329, 148.220134 -19.956031, 148.186215 -19.944061, 148.164535 -19.957941, 148.113184 -19.941354, 148.080116 -19.881852, 148.026236 -19.894002, 147.992187 -19.927608, 147.91784 -19.908301, 147.864846 -19.850973, 147.845674 -19.782058, 147.851398 -19.739238, 147.823672 -19.709695, 147.752349 -19.706585, 147.760898 -19.726853, 147.744936 -19.768967, 147.768879 -19.791896, 147.764596 -19.837066, 147.708543 -19.841192, 147.710635 -19.823662, 147.676436 -19.830571, 147.663363 -19.810899)), ((148.478551 -20.001769, 148.445221 -19.973939, 148.444542 -20.044419, 148.474697 -20.04969, 148.478551 -20.001769)), ((148.277664 -20.03802, 148.286094 -20.04067, 148.294244 -20.03185, 148.282634 -20.02696, 148.277664 -20.03802)), ((148.600796 -20.147879, 148.613845 -20.151549, 148.612845 -20.138369, 148.606625 -20.137979, 148.600796 -20.147879)), ((148.652395 -20.106389, 148.654944 -20.093449, 148.654459 -20.092448, 148.645545 -20.100309, 148.652395 -20.106389)), ((148.54569 -20.059459, 148.541841 -20.056519, 148.535811 -20.065419, 148.545061 -20.063349, 148.54569 -20.059459)), ((148.574375 -20.104434, 148.576141 -20.101549, 148.572282 -20.095551, 148.569611 -20.103719, 148.574375 -20.104434)), ((148.60442 -20.099228, 148.61006 -20.098998, 148.61259 -20.094188, 148.60723 -20.093698, 148.60442 -20.099228)), ((148.361418 -19.985101, 148.365818 -19.985521, 148.369718 -19.984311, 148.363958 -19.981371, 148.361418 -19.985101)), ((148.716158 -20.103957, 148.724188 -20.103247, 148.724558 -20.101977, 148.716208 -20.099897, 148.716158 -20.103957)), ((148.310524 -20.10455, 148.314924 -20.10452, 148.317684 -20.10269, 148.314604 -20.10036, 148.310524 -20.10455)), ((148.554165 -19.99725, 148.557295 -19.99478, 148.560095 -19.98879, 148.554325 -19.99453, 148.554165 -19.99725)), ((148.709068 -20.110807, 148.710268 -20.107267, 148.709858 -20.104927, 148.707878 -20.107107, 148.709068 -20.110807)), ((148.625269 -20.016198, 148.625869 -20.018908, 148.626649 -20.019618, 148.625349 -20.014208, 148.625269 -20.016198)), ((148.297434 -20.08269, 148.299434 -20.08186, 148.299714 -20.08069, 148.298464 -20.08024, 148.297434 -20.08269)), ((148.873086 -20.080506, 148.874126 -20.078956, 148.871256 -20.079166, 148.871356 -20.079706, 148.873086 -20.080506)), ((148.873136 -20.060626, 148.874466 -20.059626, 148.873596 -20.058456, 148.872826 -20.058556, 148.873136 -20.060626)), ((148.439968 -20.062764, 148.44104 -20.063373, 148.4418 -20.063329, 148.440292 -20.061741, 148.439968 -20.062764)))"
37400,Winton,3,Queensland,AUS,Australia,53813.4826,https://linked.data.gov.au/dataset/asgsed3/LGA2024/37400,"POLYGON ((142.072007 -21.54074, 142.048712 -21.815982, 141.580023 -21.793181, 141.583164 -21.755964, 141.507838 -21.750454, 141.483258 -21.947161, 141.309678 -21.939657, 141.284551 -21.988829, 141.294345 -22.061872, 141.198641 -22.055159, 141.182858 -22.249612, 141.253495 -22.321352, 141.079727 -22.465635, 141.198931 -22.597546, 141.145637 -22.633343, 141.090855 -22.618219, 141.102782 -22.690055, 141.117259 -22.702682, 141.122265 -22.80448, 140.999082 -22.898402, 140.986127 -22.89433, 140.988008 -22.912213, 141.046364 -22.947639, 140.924573 -23.044425, 140.947006 -23.067756, 140.822197 -23.161532, 140.82938 -23.170179, 141.031417 -23.383763, 141.15509 -23.290815, 141.531009 -23.689436, 141.679403 -23.705498, 141.680361 -23.690881, 142.145026 -23.700803, 142.15965 -23.570717, 142.397301 -23.585999, 142.39542 -23.613803, 142.457004 -23.617214, 142.454813 -23.666227, 142.877895 -23.702104, 142.886753 -23.648578, 142.808708 -23.637058, 142.828306 -23.509633, 142.847216 -23.508674, 142.849476 -23.493832, 142.835458 -23.492558, 142.851552 -23.347305, 142.90634 -23.351501, 142.89923 -23.338412, 142.922738 -23.309608, 142.946267 -23.334385, 143.069598 -23.238993, 142.979485 -23.136767, 143.006389 -22.989404, 143.108197 -22.997481, 143.243499 -22.890087, 143.253606 -22.799249, 143.29885 -22.754764, 143.299492 -22.723473, 143.397394 -22.728606, 143.400134 -22.670324, 143.479724 -22.671775, 143.631674 -22.557581, 143.614097 -22.538688, 143.583197 -22.505003, 143.585399 -22.483012, 143.833178 -22.314757, 143.843998 -22.202968, 144.166331 -22.223619, 144.15956 -22.297094, 144.303606 -22.306615, 144.319457 -22.345773, 144.357455 -22.348511, 144.500521 -22.185648, 144.501783 -22.16513, 144.397783 -22.157038, 144.417221 -22.061711, 144.268497 -22.047855, 144.263443 -21.997378, 144.180336 -21.989545, 144.188499 -21.908399, 144.038854 -21.8947, 144.044628 -21.830289, 143.630845 -21.797408, 143.649264 -21.641164, 143.328774 -21.611846, 143.359537 -21.321997, 143.236648 -21.311176, 143.188038 -21.308643, 142.953334 -21.493744, 142.94242 -21.481642, 142.862099 -21.545047, 142.815407 -21.493121, 142.693965 -21.58785, 142.718476 -21.614935, 142.651373 -21.667481, 142.656522 -21.610348, 142.495598 -21.597989, 142.491231 -21.644171, 142.33257 -21.636308, 142.335197 -21.607091, 142.228171 -21.596264, 142.23185 -21.550856, 142.072007 -21.54074))"
37550,Woorabinda,3,Queensland,AUS,Australia,390.5578,https://linked.data.gov.au/dataset/asgsed3/LGA2024/37550,"MULTIPOLYGON (((149.402772 -24.622415, 149.409304 -24.607336, 149.371401 -24.591513, 149.37639 -24.612339, 149.321824 -24.604331, 149.324625 -24.633871, 149.381828 -24.640285, 149.402772 -24.622415)), ((149.351311 -24.199745, 149.381672 -24.240211, 149.468574 -24.213383, 149.493963 -24.17782, 149.510634 -23.999772, 149.495082 -23.987857, 149.399357 -24.124196, 149.404083 -24.144322, 149.351311 -24.199745)), ((149.759865 -23.675762, 149.775383 -23.65201, 149.763616 -23.636785, 149.715523 -23.63124, 149.718189 -23.66941, 149.759865 -23.675762)), ((149.526994 -23.563466, 149.531973 -23.527288, 149.502585 -23.523183, 149.497035 -23.560003, 149.526994 -23.563466)), ((149.73505 -23.434993, 149.632887 -23.463244, 149.615011 -23.455685, 149.617031 -23.508328, 149.653904 -23.504884, 149.657774 -23.532761, 149.702771 -23.536272, 149.725301 -23.528795, 149.722551 -23.49678, 149.756721 -23.479556, 149.73505 -23.434993)))"
37570,Wujal Wujal,3,Queensland,AUS,Australia,11.842,https://linked.data.gov.au/dataset/asgsed3/LGA2024/37570,"POLYGON ((145.318765 -15.936191, 145.31713 -15.961023, 145.287184 -15.993022, 145.342421 -15.960158, 145.337843 -15.947683, 145.320261 -15.956913, 145.325474 -15.94305, 145.318765 -15.936191))"
37600,Yarrabah,3,Queensland,AUS,Australia,158.8381,https://linked.data.gov.au/dataset/asgsed3/LGA2024/37600,"MULTIPOLYGON (((145.90107 -16.993987, 145.901504 -16.994086, 145.901749 -16.99398, 145.900679 -16.993606, 145.90107 -16.993987)), ((145.96456 -17.170456, 145.889174 -17.055672, 145.900711 -16.981668, 145.957658 -16.896565, 145.92767 -16.86561, 145.883145 -16.907196, 145.862371 -16.903659, 145.853336 -16.87949, 145.837242 -16.899164, 145.865483 -16.95097, 145.852994 -16.978155, 145.863021 -17.056683, 145.924581 -17.165356, 145.96456 -17.170456)), ((145.895849 -16.88528, 145.895382 -16.884143, 145.893708 -16.882507, 145.895709 -16.887416, 145.895849 -16.88528)))"
40070,Adelaide,4,South Australia,AUS,Australia,15.5733,https://linked.data.gov.au/dataset/asgsed3/LGA2024/40070,"POLYGON ((138.587929 -34.899185, 138.577002 -34.909156, 138.582891 -34.942371, 138.615682 -34.940555, 138.623571 -34.92789, 138.612833 -34.909491, 138.597336 -34.898603, 138.587929 -34.899185))"
40120,Adelaide Hills,4,South Australia,AUS,Australia,794.4957,https://linked.data.gov.au/dataset/asgsed3/LGA2024/40120,"POLYGON ((138.780197 -34.767013, 138.753774 -34.78422, 138.744947 -34.849563, 138.756265 -34.866572, 138.722702 -34.859186, 138.685077 -34.912902, 138.701005 -34.928236, 138.671764 -34.942099, 138.685952 -34.974619, 138.675346 -34.974473, 138.665178 -34.981649, 138.680028 -35.000408, 138.676054 -35.030066, 138.694707 -35.120655, 138.716405 -35.114591, 138.719058 -35.079415, 138.75996 -35.067039, 138.755618 -35.05426, 138.794752 -35.007199, 138.839377 -35.015767, 138.85024 -35.031639, 138.898625 -34.994185, 138.952174 -34.979938, 138.975129 -34.894811, 138.975167 -34.877564, 139.009481 -34.864671, 139.001901 -34.832375, 139.041781 -34.815324, 139.002458 -34.80036, 138.989887 -34.769833, 138.95302 -34.775677, 138.924134 -34.758503, 138.910524 -34.70884, 138.861753 -34.703966, 138.847556 -34.680524, 138.811993 -34.738472, 138.814447 -34.7749, 138.780197 -34.767013))"
40150,Adelaide Plains,4,South Australia,AUS,Australia,932.4913,https://linked.data.gov.au/dataset/asgsed3/LGA2024/40150,"POLYGON ((138.230862 -34.344382, 138.22523 -34.365894, 138.265473 -34.476532, 138.344393 -34.531199, 138.364317 -34.578135, 138.408439 -34.600247, 138.445788 -34.653379, 138.435652 -34.672745, 138.464436 -34.673344, 138.520489 -34.636956, 138.630194 -34.628737, 138.629785 -34.474806, 138.567754 -34.449012, 138.559962 -34.414646, 138.57384 -34.397492, 138.63045 -34.389045, 138.611623 -34.344863, 138.230862 -34.344382))"
40220,Alexandrina,4,South Australia,AUS,Australia,1826.8067,https://linked.data.gov.au/dataset/asgsed3/LGA2024/40220,"MULTIPOLYGON (((138.692182 -35.537429, 138.690493 -35.537297, 138.6899 -35.538362, 138.693375 -35.538398, 138.692182 -35.537429)), ((138.696294 -35.210549, 138.641451 -35.210706, 138.582224 -35.291091, 138.51634 -35.322695, 138.525325 -35.355253, 138.587076 -35.356197, 138.584241 -35.389637, 138.629766 -35.39784, 138.654005 -35.483329, 138.652627 -35.538387, 138.684439 -35.538095, 138.718221 -35.513792, 138.878096 -35.558853, 138.931542 -35.562427, 138.981032 -35.518245, 139.144716 -35.47169, 139.158319 -35.253472, 139.066444 -35.214851, 139.066694 -35.165922, 139.027428 -35.138767, 138.955485 -35.112879, 138.929949 -35.146902, 138.89206 -35.145553, 138.856671 -35.196402, 138.782979 -35.213756, 138.774512 -35.243298, 138.696294 -35.210549)))"
